user_id,Pickup_Location,rental_date,duration,return_date,car_id,total_amount
110,Diu,2022-07-28,6,2022-08-03,8818,56400
110,Srinagar,2022-08-04,3,2022-08-07,5351,20400
110,Dhubri,2022-09-01,5,2022-09-06,6194,52500
111,Khowai,2019-10-03,3,2019-10-06,1020,19950
111,Dhubri,2019-10-10,3,2019-10-13,6083,22500
111,Coimbatore,2019-10-17,4,2019-10-21,94,42800
111,Chennai,2019-10-24,6,2019-10-30,4427,41700
111,Srinagar,2019-11-14,5,2019-11-19,5241,43000
111,Dhubri,2019-11-21,2,2019-11-23,6035,12700
111,Udaipur,2019-12-05,6,2019-12-11,8638,59700
111,Nashik,2019-12-19,6,2019-12-25,3281,55200
111,Pune,2020-01-16,5,2020-01-21,1493,51250
111,Kullu-Manali,2020-01-30,5,2020-02-04,7448,28000
111,Puducherry,2020-02-27,1,2020-02-28,2859,6050
111,Khowai,2020-03-19,5,2020-03-24,1039,24250
111,Amritsar,2020-04-09,3,2020-04-12,6960,19500
111,Kullu-Manali,2020-05-21,2,2020-05-23,7443,13800
111,Nashik,2020-05-29,5,2020-06-03,3382,103000
111,Ludhiana,2020-07-09,1,2020-07-10,4108,6800
111,Udaipur,2020-07-23,2,2020-07-25,8761,22600
111,Udaipur,2020-10-10,1,2020-10-11,8728,7500
111,Shimla,2020-10-08,1,2020-10-09,9254,10100
111,Shimla,2020-11-12,2,2020-11-14,9321,20800
111,Amritsar,2020-11-19,7,2020-11-26,6856,36400
111,Varanasi,2020-11-26,2,2020-11-28,5824,10700
111,Thiruvananthapuram,2021-01-21,4,2021-01-25,8051,30800
111,Varanasi,2021-03-11,7,2021-03-18,5855,38850
111,Bhopal,2021-05-13,1,2021-05-14,7028,5900
111,Tirupati,2021-07-01,2,2021-07-03,4805,19700
111,Nashik,2021-07-08,6,2021-07-14,3389,66600
111,Bengaluru,2021-08-12,2,2021-08-14,2103,11600
111,Bengaluru,2021-08-19,4,2021-08-23,2081,37200
111,Ahmedabad,2021-09-09,1,2021-09-10,786,10000
111,Ludhiana,2021-09-16,4,2021-09-20,4045,40600
111,Gangtok,2021-09-30,5,2021-10-05,6481,46000
111,Varanasi,2021-11-11,6,2021-11-17,5970,81000
111,Vadodara,2021-11-18,7,2021-11-25,3927,48300
111,Nashik,2021-12-16,7,2021-12-23,3280,31850
111,Shillong,2022-01-13,1,2022-01-14,6652,6600
111,Gwalior,2022-01-20,1,2022-01-21,1808,5400
111,Vijayawada,2022-03-17,5,2022-03-22,1618,46750
111,Gwalior,2022-03-24,5,2022-03-29,1833,34500
111,Dhubri,2022-04-28,2,2022-04-30,6158,23800
111,Ludhiana,2022-05-05,4,2022-05-09,4128,29600
111,Vijayawada,2022-05-12,1,2022-05-13,1687,5750
111,Visakhapatnam,2022-05-19,6,2022-05-25,9957,84000
111,Kota,2022-06-09,1,2022-06-10,8233,6850
111,Patna,2022-06-23,6,2022-06-29,10443,41400
111,Jaipur,2022-07-07,4,2022-07-11,7279,20800
111,Varanasi,2022-07-21,6,2022-07-27,5984,48000
111,Kota,2022-08-04,7,2022-08-11,8323,60200
111,Amritsar,2022-08-25,5,2022-08-30,6971,51500
111,Dehradun,2022-09-22,5,2022-09-27,5050,55750
111,Prayagraj,2022-12-01,2,2022-12-03,3770,27000
111,Amritsar,2022-12-08,3,2022-12-11,6815,16350
111,Chandigarh,2022-12-29,3,2023-01-01,9046,33600
111,Amritsar,2023-01-05,1,2023-01-06,6905,8900
111,Surat,2023-02-02,6,2023-02-08,8411,44400
111,Indore,2023-02-09,2,2023-02-11,10172,18200
111,Vadodara,2023-03-09,2,2023-03-11,3974,25200
111,Raipur,2023-03-16,3,2023-03-19,2709,27600
111,Srinagar,2023-04-06,1,2023-04-07,5262,18100
111,Srinagar,2023-04-13,1,2023-04-14,5220,6700
112,Prayagraj,2019-10-17,5,2019-10-22,3725,59000
112,Bilaspur,2019-11-07,2,2019-11-09,2508,13200
112,Ludhiana,2019-11-28,1,2019-11-29,4152,6400
112,Diu,2019-12-12,3,2019-12-15,8921,31200
112,Hyderabad,2019-12-19,4,2019-12-23,826,29800
112,Gangtok,2020-01-02,3,2020-01-05,6425,23550
112,Dehradun,2020-01-09,3,2020-01-12,5157,41700
112,Itanagar,2020-02-06,5,2020-02-11,5632,22000
112,Coimbatore,2020-02-13,1,2020-02-14,188,8500
112,Bhubaneswar,2020-03-26,2,2020-03-28,7822,35800
112,Navi Mumbai,2020-04-23,4,2020-04-27,1346,37600
112,Shimla,2020-06-04,1,2020-06-05,9396,9600
112,Patna,2020-06-11,3,2020-06-14,10489,26250
112,Chandigarh,2020-06-18,7,2020-06-25,9012,45150
112,Kolkata,2020-09-10,5,2020-09-15,6376,39000
112,Puri,2020-09-17,1,2020-09-18,4638,9900
112,Chennai,2020-10-15,2,2020-10-17,4506,16800
112,Kota,2020-10-29,6,2020-11-04,8397,87000
112,Bengaluru,2020-12-03,5,2020-12-08,2149,52500
112,Udaipur,2020-12-24,7,2020-12-31,8610,76650
112,Amritsar,2021-03-11,3,2021-03-14,6964,27900
112,Nashik,2021-03-25,1,2021-03-26,3233,6850
112,Vijayawada,2021-05-01,5,2021-05-06,1751,34500
112,Shimla,2021-04-08,1,2021-04-09,9325,11900
112,Bhubaneswar,2021-05-06,4,2021-05-10,7858,38400
112,Chennai,2021-05-13,3,2021-05-16,4485,32700
112,Itanagar,2021-06-18,6,2021-06-24,5624,32400
112,Ayodhya,2021-07-15,2,2021-07-17,7798,25000
112,Coimbatore,2021-07-22,1,2021-07-23,48,5600
112,Udaipur,2021-08-05,4,2021-08-09,8662,72800
112,Jamshedpur,2021-08-26,1,2021-08-27,3101,12750
112,Navi Mumbai,2021-09-09,1,2021-09-10,1335,7400
112,Shillong,2021-09-17,3,2021-09-20,6702,56250
112,Raipur,2021-09-23,2,2021-09-25,2702,37400
112,Varanasi,2021-09-30,4,2021-10-04,5917,50800
112,Ranchi,2021-11-04,7,2021-11-11,371,71400
112,Jaipur,2021-11-25,5,2021-11-30,7279,26000
112,Srinagar,2022-01-27,4,2022-01-31,5367,30000
112,Kolkata,2022-03-03,2,2022-03-05,6358,24000
112,Puri,2022-03-24,2,2022-03-26,4793,19200
112,Raigarh,2022-03-31,7,2022-04-07,4383,52500
112,Patna,2022-04-28,1,2022-04-29,10560,6300
112,Prayagraj,2022-05-12,7,2022-05-19,3650,77350
112,Amritsar,2022-01-07,1,2022-01-08,6955,8500
112,Prayagraj,2022-07-07,6,2022-07-13,3748,46800
112,Gangtok,2022-08-18,3,2022-08-21,6458,28650
112,Indore,2022-08-25,6,2022-08-31,10136,41400
112,Khowai,2022-10-27,1,2022-10-28,1051,7550
112,Mysuru,2022-11-17,5,2022-11-22,10306,41000
112,Prayagraj,2022-11-24,7,2022-12-01,3760,44100
112,Imphal,2022-12-08,5,2022-12-13,9438,49250
112,Hisar,2022-12-16,7,2022-12-23,9668,42700
112,Tirupati,2022-12-29,7,2023-01-05,4960,44100
112,Imphal,2023-01-05,3,2023-01-08,9491,24600
112,Shillong,2023-01-26,2,2023-01-28,6793,19200
112,Srinagar,2023-02-02,6,2023-02-08,5202,44400
112,Guwahati,2023-03-23,6,2023-03-29,2345,59400
112,Nashik,2023-05-06,5,2023-05-11,3363,47000
112,Vadodara,2023-04-13,3,2023-04-16,3984,24300
112,Dabolim,2023-04-27,3,2023-04-30,432,13500
112,Diu,2023-05-25,7,2023-06-01,8997,102200
112,Mopa,2023-06-08,4,2023-06-12,3479,20400
113,Puri,2019-09-26,3,2019-09-29,4671,15300
113,Nashik,2019-10-10,6,2019-10-16,3271,30300
113,Udaipur,2019-11-07,7,2019-11-14,8728,52500
113,Dehradun,2019-11-28,2,2019-11-30,5133,22800
113,Raipur,2019-12-05,6,2019-12-11,2695,37200
113,Indore,2019-12-19,3,2019-12-22,10015,16200
113,Ayodhya,2020-01-16,5,2020-01-21,7798,62500
113,Ayodhya,2020-01-23,7,2020-01-30,7645,70350
113,Indore,2020-02-14,6,2020-02-20,10019,35400
113,Dehradun,2020-02-20,4,2020-02-24,5120,21200
113,Coimbatore,2020-02-27,6,2020-03-04,83,45000
113,Hyderabad,2020-03-26,4,2020-03-30,924,34000
113,Nashik,2020-05-07,2,2020-05-09,3375,16200
113,Ayodhya,2020-05-21,6,2020-05-27,7620,39900
113,Varanasi,2020-06-04,7,2020-06-11,5857,63350
113,Puri,2020-07-09,4,2020-07-13,4704,25000
113,Raigarh,2020-07-24,6,2020-07-30,4358,70800
113,Ahmedabad,2020-10-15,2,2020-10-17,720,10500
113,Indore,2020-10-29,4,2020-11-02,10077,48400
113,Kolkata,2020-11-12,2,2020-11-14,6323,17600
113,Ayodhya,2020-11-26,7,2020-12-03,7796,66500
113,Thiruvananthapuram,2020-12-17,5,2020-12-22,8097,49500
113,Coimbatore,2021-01-28,6,2021-02-03,177,69000
113,Raipur,2021-02-04,1,2021-02-05,2756,8800
113,Itanagar,2021-02-18,6,2021-02-24,5661,72600
113,Thiruvananthapuram,2021-03-04,2,2021-03-06,8050,22400
113,Raigarh,2021-03-11,7,2021-03-18,4355,58100
113,Bilaspur,2021-03-25,7,2021-04-01,2442,52150
113,Thiruvananthapuram,2021-04-01,1,2021-04-02,8068,6200
113,Chandigarh,2021-04-22,4,2021-04-26,9048,22800
113,Nashik,2021-05-06,7,2021-05-13,3322,65800
113,Surat,2021-06-17,3,2021-06-20,8459,18300
113,Patna,2021-07-15,4,2021-07-19,10532,33200
113,Dehradun,2021-07-29,4,2021-08-02,5188,34800
113,Shimla,2021-08-12,3,2021-08-15,9367,22800
113,Bhubaneswar,2021-08-19,6,2021-08-25,7990,96600
113,Bhopal,2021-08-26,2,2021-08-28,7005,19800
113,Kullu-Manali,2021-09-09,5,2021-09-14,7492,36250
113,Mopa,2021-09-30,6,2021-10-06,3445,60600
113,Bhubaneswar,2021-10-14,4,2021-10-18,7984,32400
113,Mopa,2021-10-28,6,2021-11-03,3543,40800
113,Itanagar,2021-11-04,1,2021-11-05,5665,8100
113,Vijayawada,2021-11-25,6,2021-12-01,1713,46500
113,Diu,2021-12-02,1,2021-12-03,8922,9400
114,Varanasi,2019-10-03,1,2019-10-04,5899,6700
114,Hisar,2019-10-31,3,2019-11-03,9694,32250
114,Khowai,2019-11-14,3,2019-11-17,1012,19050
114,Jaipur,2019-12-05,3,2019-12-08,7291,25200
114,Bhopal,2019-12-20,3,2019-12-23,7070,40800
114,Ranchi,2019-12-26,2,2019-12-28,364,18400
114,Amritsar,2020-01-02,1,2020-01-03,6974,12800
114,Raipur,2020-01-09,3,2020-01-12,2751,20400
114,Chennai,2020-01-23,6,2020-01-29,4407,29700
114,Bilaspur,2020-02-13,4,2020-02-17,2569,42000
114,Raigarh,2020-03-12,5,2020-03-17,4280,22750
115,Coimbatore,2019-10-31,6,2019-11-06,84,43200
115,Raigarh,2019-11-28,6,2019-12-04,4390,96000
115,Chennai,2019-12-05,7,2019-12-12,4573,86100
115,Bilaspur,2019-12-19,1,2019-12-20,2411,7300
115,Diu,2020-02-02,3,2020-02-05,8872,13800
115,Bhubaneswar,2020-02-13,7,2020-02-20,7950,107800
115,Chandigarh,2020-03-05,3,2020-03-08,9108,20700
115,Imphal,2020-03-19,1,2020-03-20,9452,6550
115,Ayodhya,2020-04-16,5,2020-04-21,7705,43500
115,Mopa,2020-06-07,1,2020-06-08,3574,12400
115,Ranchi,2020-05-14,7,2020-05-21,245,71050
115,Surat,2020-05-28,5,2020-06-02,8550,77000
115,Patna,2020-06-04,5,2020-06-09,10547,44000
115,Jamshedpur,2020-06-25,2,2020-06-27,3178,24000
115,Puri,2020-07-02,1,2020-07-03,4659,6100
115,Raigarh,2020-07-09,5,2020-07-14,4243,34250
115,Chennai,2020-08-13,3,2020-08-16,4510,43200
115,Shimla,2020-08-20,7,2020-08-27,9307,54250
115,Raigarh,2020-09-10,6,2020-09-16,4282,49200
115,Mopa,2020-10-22,7,2020-10-29,3556,61600
115,Shillong,2020-10-29,4,2020-11-02,6760,25600
115,Hyderabad,2020-11-05,6,2020-11-11,850,67200
115,Udaipur,2020-11-26,1,2020-11-27,8759,7000
115,Chandigarh,2020-12-31,3,2021-01-03,9047,15600
115,Bhubaneswar,2021-01-21,2,2021-01-23,7882,16500
115,Khowai,2021-02-11,6,2021-02-17,1006,65100
115,Ludhiana,2021-04-01,7,2021-04-08,4069,60550
115,Shimla,2021-04-08,5,2021-04-13,9392,35500
115,Vadodara,2021-05-06,3,2021-05-09,3889,26250
115,Jamshedpur,2021-05-13,4,2021-05-17,3143,27600
115,Chennai,2021-06-03,7,2021-06-10,4422,125650
115,Kolkata,2021-07-22,2,2021-07-24,6328,15000
115,Puri,2021-07-29,7,2021-08-05,4675,46200
115,Ranchi,2021-09-02,3,2021-09-05,349,31200
115,Varanasi,2021-09-09,6,2021-09-15,5985,63000
115,Chennai,2021-01-10,2,2021-01-12,4507,15800
115,Bilaspur,2021-10-14,1,2021-10-15,2421,11800
115,Varanasi,2021-10-21,3,2021-10-24,5896,17100
115,Vadodara,2021-11-25,1,2021-11-26,3825,7900
115,Kolkata,2021-12-16,2,2021-12-18,6290,23800
115,Kota,2021-12-31,4,2022-01-04,8213,37400
115,Chandigarh,2022-01-06,3,2022-01-09,9129,30000
115,Shimla,2022-01-20,6,2022-01-26,9263,30600
115,Dehradun,2022-01-27,7,2022-02-03,5041,60550
115,Shimla,2022-02-24,2,2022-02-26,9204,12800
115,Mysuru,2022-04-14,6,2022-04-20,10378,72000
115,Mopa,2022-05-05,3,2022-05-08,3568,23700
115,Delhi NCR,2022-06-12,4,2022-06-16,5563,38400
115,Ludhiana,2022-05-19,1,2022-05-20,4012,6450
115,Udaipur,2022-06-23,6,2022-06-29,8670,82200
115,Bilaspur,2022-07-21,7,2022-07-28,2595,63000
115,Chandigarh,2022-07-28,4,2022-08-01,9116,31600
115,Hyderabad,2022-08-18,2,2022-08-20,826,14900
115,Gwalior,2022-09-08,2,2022-09-10,1829,16800
115,Varanasi,2022-09-22,6,2022-09-28,5853,57300
115,Ahmedabad,2022-10-20,6,2022-10-26,795,54000
115,Navi Mumbai,2022-11-17,7,2022-11-24,1234,55300
115,Patna,2022-11-24,1,2022-11-25,10581,14500
115,Surat,2022-12-08,3,2022-12-11,8536,20700
115,Surat,2022-12-15,6,2022-12-21,8585,63600
115,Khowai,2023-01-26,4,2023-01-30,1166,54400
115,Jamshedpur,2023-02-02,6,2023-02-08,3067,42900
115,Indore,2023-02-09,7,2023-02-16,10165,88200
116,Imphal,2019-10-18,2,2019-10-20,9434,15700
116,Raigarh,2019-11-07,7,2019-11-14,4258,66850
116,Chennai,2019-11-14,3,2019-11-17,4443,21000
116,Bilaspur,2019-11-21,7,2019-11-28,2427,47600
116,Nashik,2019-12-05,1,2019-12-06,3218,9350
116,Ahmedabad,2019-12-12,1,2019-12-13,638,9900
116,Mumbai,2019-12-19,6,2019-12-25,10625,47700
116,Indore,2020-01-02,1,2020-01-03,10076,7100
116,Surat,2020-01-16,2,2020-01-18,8415,10800
116,Patna,2020-02-13,5,2020-02-18,10413,47000
116,Khowai,2020-02-27,5,2020-03-03,1198,63000
116,Coimbatore,2020-03-05,2,2020-03-07,18,18800
116,Visakhapatnam,2020-04-16,5,2020-04-21,9815,27250
116,Kolkata,2020-04-23,4,2020-04-27,6207,19800
116,Navi Mumbai,2020-05-07,7,2020-05-14,1227,48300
116,Dabolim,2020-05-21,6,2020-05-27,506,49500
116,Puducherry,2020-05-28,6,2020-06-03,2966,81000
116,Mopa,2020-06-19,1,2020-06-20,3547,8800
116,Hyderabad,2020-08-20,7,2020-08-27,917,90300
116,Khowai,2020-09-24,5,2020-09-29,1017,44250
116,Dabolim,2020-11-05,3,2020-11-08,555,25200
116,Coimbatore,2020-12-10,5,2020-12-15,8,27000
116,Hisar,2021-01-22,2,2021-01-24,9727,13800
116,Thiruvananthapuram,2021-02-04,1,2021-02-05,8082,8400
116,Ludhiana,2021-03-04,2,2021-03-06,4177,23400
116,Hisar,2021-03-11,7,2021-03-18,9662,126700
116,Puri,2021-04-08,3,2021-04-11,4728,22200
116,Vadodara,2021-04-15,2,2021-04-17,3888,12500
116,Kolkata,2021-06-03,1,2021-06-04,6304,6400
116,Ludhiana,2021-07-15,5,2021-07-20,4188,43500
116,Kota,2021-08-05,1,2021-08-06,8343,6800
117,Udaipur,2019-10-03,5,2019-10-08,8683,38500
117,Dehradun,2019-10-17,1,2019-10-18,5090,11800
117,Raipur,2019-11-21,1,2019-11-22,2742,19800
117,Vijayawada,2019-11-28,7,2019-12-05,1669,59850
117,Shimla,2019-12-12,1,2019-12-13,9234,7900
117,Khowai,2020-01-23,5,2020-01-28,1094,53500
117,Ahmedabad,2020-01-30,3,2020-02-02,614,29700
117,Shimla,2020-02-13,4,2020-02-17,9234,31600
117,Dehradun,2020-03-12,4,2020-03-16,5084,29200
117,Puri,2020-04-02,4,2020-04-06,4760,25600
117,Udaipur,2020-04-17,1,2020-04-18,8757,14000
117,Bilaspur,2020-05-07,1,2020-05-08,2453,9450
117,Khowai,2020-06-04,6,2020-06-10,1085,64200
117,Raigarh,2020-07-02,5,2020-07-07,4231,24250
117,Navi Mumbai,2020-08-13,1,2020-08-14,1352,6400
117,Prayagraj,2020-08-20,3,2020-08-23,3650,33150
117,Udaipur,2020-09-17,6,2020-09-23,8760,39000
117,Puducherry,2020-10-29,3,2020-11-01,2969,31500
117,Visakhapatnam,2020-11-05,7,2020-11-12,9939,56000
117,Vijayawada,2020-11-27,1,2020-11-28,1667,7050
117,Vadodara,2020-12-17,2,2020-12-19,3991,15200
117,Amritsar,2021-01-07,4,2021-01-11,6938,46000
117,Gangtok,2021-01-14,2,2021-01-16,6530,25600
117,Dehradun,2021-01-21,1,2021-01-22,5172,9200
117,Gangtok,2021-03-18,1,2021-03-19,6577,11500
117,Varanasi,2021-05-20,7,2021-05-27,5816,33950
117,Mumbai,2021-05-27,1,2021-05-28,10777,11800
117,Dabolim,2021-06-10,5,2021-06-15,554,49500
117,Guwahati,2021-07-01,3,2021-07-04,2242,22950
117,Mopa,2021-07-30,1,2021-07-31,3462,18100
117,Thiruvananthapuram,2021-08-19,1,2021-08-20,8151,7000
117,Mumbai,2021-10-14,4,2021-10-18,10644,26800
117,Dehradun,2021-10-28,4,2021-11-01,5091,33200
117,Mopa,2021-11-04,7,2021-11-11,3538,79100
117,Itanagar,2021-11-11,3,2021-11-14,5731,28200
117,Udaipur,2021-11-18,3,2021-11-21,8782,62400
117,Tirupati,2021-11-25,7,2021-12-02,4823,33950
118,Nashik,2019-10-10,3,2019-10-13,3259,18150
118,Mopa,2019-10-31,4,2019-11-04,3597,57600
118,Tirupati,2019-12-19,7,2019-12-26,4915,50400
118,Amritsar,2019-12-26,3,2019-12-29,6851,23100
118,Dehradun,2020-01-31,3,2020-02-03,5058,28950
118,Gwalior,2020-03-06,1,2020-03-07,1868,6100
118,Imphal,2020-02-13,4,2020-02-17,9511,22800
118,Dhubri,2020-02-27,6,2020-03-04,6057,54300
118,Puri,2020-03-05,4,2020-03-09,4725,47600
118,Nashik,2020-03-26,7,2020-04-02,3289,60900
118,Khowai,2020-05-21,4,2020-05-25,1123,34400
118,Jaipur,2020-06-11,6,2020-06-17,7232,26700
118,Puducherry,2020-06-18,1,2020-06-19,2925,11800
118,Mysuru,2020-06-25,1,2020-06-26,10386,10000
118,Ahmedabad,2020-07-02,7,2020-07-09,628,41300
118,Tirupati,2020-08-06,4,2020-08-10,4867,28200
118,Imphal,2020-08-13,6,2020-08-19,9539,46800
118,Amritsar,2020-08-27,4,2020-08-31,6924,34000
118,Khowai,2020-09-03,2,2020-09-05,1135,14600
118,Dabolim,2020-11-01,7,2020-11-08,512,36750
118,Ahmedabad,2020-10-15,5,2020-10-20,737,53500
118,Bhubaneswar,2020-11-12,5,2020-11-17,7922,47000
118,Amritsar,2020-12-17,5,2020-12-22,6815,27250
118,Itanagar,2020-12-31,4,2021-01-04,5751,27600
118,Patna,2021-01-21,1,2021-01-22,10490,11750
118,Hyderabad,2021-01-28,6,2021-02-03,811,44700
118,Gwalior,2021-02-18,6,2021-02-24,1882,49200
118,Kullu-Manali,2021-03-18,5,2021-03-23,7488,31250
118,Tirupati,2021-05-06,7,2021-05-13,4818,65450
118,Indore,2021-06-03,7,2021-06-10,10200,49700
118,Kullu-Manali,2021-06-24,4,2021-06-28,7445,40400
118,Mopa,2021-09-12,3,2021-09-15,3467,21300
119,Delhi NCR,2019-09-26,4,2019-09-30,5490,47600
119,Imphal,2019-10-03,3,2019-10-06,9567,22500
119,Raigarh,2019-10-17,6,2019-10-23,4349,61800
119,Shillong,2019-12-05,4,2019-12-09,6755,33600
119,Hyderabad,2019-12-12,2,2019-12-14,848,11400
119,Kullu-Manali,2020-01-30,6,2020-02-05,7570,81600
119,Pune,2020-02-06,3,2020-02-09,1567,23100
119,Surat,2020-02-13,6,2020-02-19,8493,61500
119,Amritsar,2020-03-12,2,2020-03-14,6910,28800
119,Vijayawada,2020-04-09,7,2020-04-16,1608,37450
119,Dabolim,2020-04-16,2,2020-04-18,553,17800
119,Hisar,2020-05-07,6,2020-05-13,9793,57600
119,Gwalior,2020-06-04,1,2020-06-05,1895,6200
119,Hyderabad,2020-06-11,6,2020-06-17,909,56400
119,Ranchi,2020-07-02,5,2020-07-07,300,38000
119,Chandigarh,2020-07-09,7,2020-07-16,9017,62650
119,Kota,2020-07-23,7,2020-07-30,8324,58100
119,Indore,2020-08-06,2,2020-08-08,10145,19800
119,Bhubaneswar,2020-08-27,1,2020-08-28,7986,10100
119,Khowai,2020-09-03,2,2020-09-05,1187,19200
119,Indore,2020-09-24,5,2020-09-29,10098,51250
119,Surat,2020-10-15,6,2020-10-21,8592,42600
119,Coimbatore,2020-11-12,2,2020-11-14,105,17400
119,Vadodara,2020-12-10,4,2020-12-14,3929,39600
119,Kullu-Manali,2021-01-14,3,2021-01-17,7521,31200
119,Raipur,2021-03-04,2,2021-03-06,2800,14400
119,Itanagar,2021-04-08,7,2021-04-15,5748,55300
119,Raipur,2021-04-29,2,2021-05-01,2624,10700
119,Chennai,2021-05-13,1,2021-05-14,4415,5450
119,Prayagraj,2021-10-02,3,2021-10-05,3682,24600
119,Shillong,2021-09-16,5,2021-09-21,6704,31250
119,Hisar,2021-10-29,2,2021-10-31,9734,23800
119,Chennai,2021-11-04,3,2021-11-07,4497,29700
119,Jaipur,2021-12-09,7,2021-12-16,7303,41300
119,Chandigarh,2022-01-27,7,2022-02-03,9185,75600
119,Thiruvananthapuram,2022-02-10,1,2022-02-11,8067,7200
119,Khowai,2022-02-17,5,2022-02-22,1099,33500
119,Surat,2022-03-24,7,2022-03-31,8512,36750
119,Dabolim,2022-03-31,1,2022-04-01,494,10750
119,Patna,2022-04-14,2,2022-04-16,10594,21000
119,Kolkata,2022-04-28,5,2022-05-03,6393,49000
119,Bilaspur,2022-05-12,7,2022-05-19,2503,39200
119,Surat,2022-06-02,3,2022-06-05,8491,24750
119,Nashik,2022-06-09,3,2022-06-12,3318,32100
119,Vadodara,2022-06-23,5,2022-06-28,3837,59500
119,Raipur,2022-06-30,2,2022-07-02,2686,23400
119,Hyderabad,2022-07-21,6,2022-07-27,844,40200
119,Varanasi,2022-07-28,3,2022-07-31,5829,25050
119,Delhi NCR,2022-08-25,1,2022-08-26,5420,6750
119,Bilaspur,2022-10-06,6,2022-10-12,2518,63600
119,Hisar,2022-10-27,6,2022-11-02,9601,50400
119,Shimla,2022-11-10,7,2022-11-17,9330,90300
119,Varanasi,2022-12-29,3,2023-01-01,5887,17100
119,Delhi NCR,2023-01-12,4,2023-01-16,5474,32800
119,Dehradun,2023-03-30,3,2023-04-02,5154,29700
120,Dabolim,2019-10-03,3,2019-10-06,508,20250
120,Bengaluru,2019-10-17,2,2019-10-19,2147,18000
120,Kolkata,2019-10-31,1,2019-11-01,6342,20000
120,Bhubaneswar,2019-12-05,4,2019-12-09,7807,19600
120,Puducherry,2020-01-16,6,2020-01-22,2844,39300
120,Srinagar,2020-03-06,6,2020-03-12,5314,52500
120,Chennai,2020-02-28,1,2020-02-29,4596,9800
120,Shillong,2020-03-05,6,2020-03-11,6631,29400
120,Guwahati,2020-04-12,5,2020-04-17,2222,89750
120,Nashik,2020-05-09,5,2020-05-14,3389,55500
120,Mopa,2020-05-14,3,2020-05-17,3594,31200
120,Raipur,2020-06-25,7,2020-07-02,2635,44450
120,Mysuru,2020-07-16,3,2020-07-19,10281,27600
120,Jaipur,2020-07-24,7,2020-07-31,7326,91000
120,Mysuru,2020-08-21,3,2020-08-24,10240,13050
120,Dhubri,2020-10-01,5,2020-10-06,6066,37750
120,Srinagar,2020-10-16,7,2020-10-23,5280,32200
120,Ludhiana,2020-10-22,7,2020-10-29,4129,69300
120,Puri,2020-12-31,6,2021-01-06,4662,108600
120,Vijayawada,2021-01-07,1,2021-01-08,1684,7250
120,Jaipur,2021-01-14,1,2021-01-15,7258,9700
120,Puducherry,2021-01-21,6,2021-01-27,2952,37800
120,Kota,2021-01-28,4,2021-02-01,8231,19400
120,Jamshedpur,2021-02-18,1,2021-02-19,3046,11150
120,Visakhapatnam,2021-03-18,6,2021-03-24,9850,67200
120,Srinagar,2021-05-06,2,2021-05-08,5382,41000
120,Indore,2021-05-14,7,2021-05-21,10189,77700
120,Shillong,2021-05-20,7,2021-05-27,6701,89250
120,Diu,2021-07-22,6,2021-07-28,8832,26400
120,Pune,2021-07-29,6,2021-08-04,1552,39000
120,Dhubri,2021-08-26,2,2021-08-28,6099,13400
120,Nashik,2021-09-02,3,2021-09-05,3371,30300
120,Bhopal,2021-09-23,6,2021-09-29,7072,27600
120,Ludhiana,2021-10-07,4,2021-10-11,4200,28800
120,Guwahati,2021-10-21,5,2021-10-26,2362,51500
120,Varanasi,2021-10-28,6,2021-11-03,5845,60300
120,Guwahati,2021-09-13,6,2021-09-19,2346,56400
120,Coimbatore,2021-12-23,4,2021-12-27,58,38400
120,Dehradun,2022-02-17,6,2022-02-23,5071,30900
120,Gangtok,2022-02-25,6,2022-03-03,6451,45300
120,Bhubaneswar,2022-03-03,6,2022-03-09,7937,65400
120,Nashik,2022-04-14,1,2022-04-15,3253,9550
120,Dabolim,2022-05-12,2,2022-05-14,528,14800
120,Ranchi,2022-05-19,4,2022-05-23,317,51200
120,Ahmedabad,2022-06-02,5,2022-06-07,751,33500
120,Jaipur,2022-06-23,1,2022-06-24,7399,7800
120,Hyderabad,2022-06-30,7,2022-07-07,802,52150
120,Raipur,2022-08-07,4,2022-08-11,2799,30800
120,Itanagar,2022-07-14,5,2022-07-19,5622,89500
120,Gwalior,2022-08-11,6,2022-08-17,1906,49200
120,Bhubaneswar,2022-08-18,5,2022-08-23,7869,43000
120,Guwahati,2022-09-22,2,2022-09-24,2328,14800
121,Bilaspur,2019-10-10,2,2019-10-12,2545,19200
121,Dabolim,2019-12-12,1,2019-12-13,572,9300
121,Udaipur,2020-01-30,2,2020-02-01,8681,18800
121,Varanasi,2020-02-06,7,2020-02-13,5987,66500
121,Chandigarh,2020-02-13,6,2020-02-19,9065,49200
121,Coimbatore,2020-03-19,6,2020-03-25,41,51600
121,Hyderabad,2020-03-26,5,2020-03-31,876,36000
121,Jaipur,2020-04-16,7,2020-04-23,7306,58800
121,Bilaspur,2020-04-23,3,2020-04-26,2534,34800
121,Bhubaneswar,2020-04-30,1,2020-05-01,7967,7600
121,Bilaspur,2020-06-11,3,2020-06-14,2445,29850
121,Surat,2020-06-18,1,2020-06-19,8461,12100
121,Prayagraj,2020-07-23,4,2020-07-27,3788,34000
121,Srinagar,2020-08-20,6,2020-08-26,5288,37500
121,Nashik,2020-09-03,3,2020-09-06,3249,24150
122,Patna,2019-09-26,2,2019-09-28,10598,25000
