User_ID,Pickup_Location,rental_date,Duration,return_date,Car_Id
241,Thiruvananthapuram,2022-03-31,3,2022-04-03,8043
241,Jaipur,2022-04-28,3,2022-05-01,7346
241,Amritsar,2022-05-05,5,2022-05-10,6808
241,Tirupati,2022-05-19,7,2022-05-26,4971
241,Hyderabad,2022-06-02,7,2022-06-09,848
241,Chandigarh,2022-06-16,7,2022-06-23,9176
241,Varanasi,2022-08-04,5,2022-08-09,5961
241,Bilaspur,2022-10-06,5,2022-10-11,2596
241,Shillong,2022-11-03,2,2022-11-05,6638
241,Khowai,2022-12-29,1,2022-12-30,1165
241,Itanagar,2023-01-12,5,2023-01-17,5797
241,Hyderabad,2023-02-02,3,2023-02-05,970
241,Diu,2023-02-09,5,2023-02-14,8839
241,Gwalior,2023-03-02,1,2023-03-03,1860
241,Ayodhya,2023-03-16,3,2023-03-19,7644
241,Navi Mumbai,2023-03-30,7,2023-04-06,1329
241,Puri,2023-05-04,6,2023-05-10,4775
241,Kota,2023-07-01,4,2023-07-05,8284
241,Imphal,2023-06-15,7,2023-06-22,9555
242,Nashik,2019-10-03,5,2019-10-08,3346
242,Prayagraj,2019-01-11,3,2019-01-14,3717
242,Kota,2019-11-07,1,2019-11-08,8253
242,Bilaspur,2019-11-21,3,2019-11-24,2445
242,Shillong,2019-11-28,7,2019-12-05,6607
242,Bhopal,2019-12-05,3,2019-12-08,7061
242,Surat,2019-12-26,1,2019-12-27,8409
242,Patna,2020-01-02,5,2020-01-07,10444
242,Ahmedabad,2020-01-09,6,2020-01-15,736
242,Chandigarh,2020-01-30,2,2020-02-01,9131
242,Diu,2020-03-05,1,2020-03-06,8803
242,Surat,2020-03-19,3,2020-03-22,8439
242,Amritsar,2020-04-02,5,2020-04-07,6996
242,Bhopal,2020-04-23,4,2020-04-27,7191
242,Indore,2020-06-11,6,2020-06-17,10047
242,Ludhiana,2020-06-18,1,2020-06-19,4184
242,Prayagraj,2020-06-25,5,2020-06-30,3641
242,Chennai,2020-08-20,4,2020-08-24,4582
242,Navi Mumbai,2020-08-27,4,2020-08-31,1304
242,Visakhapatnam,2020-09-03,5,2020-09-08,9871
242,Varanasi,2020-09-10,3,2020-09-13,5930
242,Raipur,2020-11-19,7,2020-11-26,2693
242,Chennai,2020-11-26,6,2020-12-02,4524
242,Raigarh,2020-12-31,6,2021-01-06,4250
242,Udaipur,2021-01-07,6,2021-01-13,8615
242,Hisar,2021-01-28,1,2021-01-29,9614
242,Navi Mumbai,2021-02-04,7,2021-02-11,1256
242,Indore,2021-02-11,5,2021-02-16,10101
242,Varanasi,2021-02-25,4,2021-03-01,5860
242,Jamshedpur,2021-03-04,1,2021-03-05,3025
242,Surat,2021-03-11,3,2021-03-14,8458
242,Varanasi,2021-03-25,6,2021-03-31,5888
242,Mopa,2021-04-30,6,2021-05-06,3543
242,Imphal,2021-05-20,4,2021-05-24,9401
242,Raigarh,2021-05-27,5,2021-06-01,4255
242,Ranchi,2021-06-03,6,2021-06-09,258
242,Hyderabad,2021-06-10,3,2021-06-13,970
242,Udaipur,2021-07-08,1,2021-07-09,8731
242,Patna,2021-07-15,4,2021-07-19,10484
242,Jamshedpur,2021-07-29,3,2021-08-01,3041
242,Kullu-Manali,2021-08-05,7,2021-08-12,7541
242,Shillong,2021-08-12,6,2021-08-18,6750
242,Tirupati,2021-08-26,2,2021-08-28,4829
242,Bengaluru,2021-09-09,1,2021-09-10,2184
242,Khowai,2021-09-23,6,2021-09-29,1153
242,Kota,2021-09-30,3,2021-10-03,8270
242,Kolkata,2021-11-04,6,2021-11-10,6360
242,Patna,2021-11-11,4,2021-11-15,10573
242,Chennai,2021-11-25,7,2021-12-02,4472
242,Delhi NCR,2021-12-17,7,2021-12-24,5470
242,Ranchi,2022-01-13,6,2022-01-19,341
242,Vadodara,2022-01-20,3,2022-01-23,3906
242,Jamshedpur,2022-02-03,4,2022-02-07,3091
242,Coimbatore,2022-03-03,6,2022-03-09,30
242,Navi Mumbai,2022-03-10,5,2022-03-15,1372
242,Vijayawada,2022-04-21,1,2022-04-22,1759
242,Shimla,2022-05-12,4,2022-05-16,9270
242,Mumbai,2022-05-19,6,2022-05-25,10601
242,Guwahati,2022-06-16,2,2022-06-18,2201
242,Bilaspur,2022-06-23,3,2022-06-26,2480
242,Coimbatore,2022-08-11,6,2022-08-17,167
242,Raigarh,2022-10-13,5,2022-10-18,4299
243,Shimla,2019-09-26,2,2019-09-28,9353
243,Patna,2019-10-10,7,2019-10-17,10579
243,Mysuru,2019-10-24,2,2019-10-26,10258
243,Udaipur,2019-10-31,3,2019-11-03,8651
243,Mopa,2019-11-21,4,2019-11-25,3446
243,Indore,2019-12-12,1,2019-12-13,10161
243,Imphal,2019-12-19,6,2019-12-25,9452
243,Kullu-Manali,2020-01-16,4,2020-01-20,7419
243,Delhi NCR,2020-02-06,6,2020-02-12,5521
243,Mysuru,2020-02-20,1,2020-02-21,10373
243,Kullu-Manali,2020-03-26,2,2020-03-28,7488
243,Nashik,2020-04-02,7,2020-04-09,3389
243,Srinagar,2020-05-28,5,2020-06-02,5279
243,Prayagraj,2020-06-11,5,2020-06-16,3642
243,Chandigarh,2020-06-18,1,2020-06-19,9161
243,Kullu-Manali,2020-08-13,5,2020-08-18,7461
243,Vijayawada,2020-08-20,7,2020-08-27,1691
243,Dhubri,2020-10-03,6,2020-10-09,6071
243,Surat,2020-09-17,7,2020-09-24,8507
243,Hyderabad,2020-10-22,3,2020-10-25,978
243,Ayodhya,2020-12-03,2,2020-12-05,7628
243,Chennai,2020-12-24,4,2020-12-28,4524
243,Shimla,2021-01-07,4,2021-01-11,9261
243,Varanasi,2021-02-25,3,2021-02-28,5981
243,Shimla,2021-04-08,6,2021-04-14,9382
243,Shimla,2021-04-22,6,2021-04-28,9320
243,Amritsar,2021-05-13,6,2021-05-19,6931
243,Nashik,2021-05-20,1,2021-05-21,3239
243,Bhopal,2021-06-10,4,2021-06-14,7042
243,Jaipur,2021-06-24,6,2021-06-30,7308
243,Vijayawada,2021-08-05,5,2021-08-10,1776
243,Khowai,2021-08-12,7,2021-08-19,1089
243,Raipur,2021-09-16,4,2021-09-20,2700
243,Bilaspur,2021-10-14,4,2021-10-18,2415
243,Ludhiana,2021-11-04,2,2021-11-06,4023
243,Shimla,2022-01-27,6,2022-02-02,9363
243,Ludhiana,2022-02-03,1,2022-02-04,4064
243,Udaipur,2022-02-24,5,2022-03-01,8735
243,Puri,2022-03-10,3,2022-03-13,4717
243,Srinagar,2022-04-21,3,2022-04-24,5318
243,Shimla,2022-04-28,2,2022-04-30,9381
243,Itanagar,2022-07-14,3,2022-07-17,5785
243,Bhubaneswar,2022-07-21,5,2022-07-26,7941
243,Bhopal,2022-07-28,1,2022-07-29,7002
243,Dehradun,2022-08-04,6,2022-08-10,5128
243,Diu,2022-09-15,4,2022-09-19,8902
243,Hyderabad,2022-09-22,6,2022-09-28,929
243,Nashik,2022-11-03,6,2022-11-09,3378
244,Mopa,2019-11-10,7,2019-11-17,3532
244,Vadodara,2019-10-17,3,2019-10-20,3977
244,Puducherry,2019-12-12,3,2019-12-15,2921
244,Raipur,2020-01-23,6,2020-01-29,2694
244,Puri,2020-01-30,4,2020-02-03,4604
244,Raipur,2020-02-13,2,2020-02-15,2760
244,Chennai,2020-02-20,2,2020-02-22,4505
244,Udaipur,2020-04-02,1,2020-04-03,8799
244,Thiruvananthapuram,2020-04-16,2,2020-04-18,8114
244,Raipur,2020-04-23,1,2020-04-24,2724
244,Vijayawada,2020-04-30,2,2020-05-02,1690
244,Raigarh,2020-06-18,3,2020-06-21,4284
244,Gwalior,2020-06-25,4,2020-06-29,1974
244,Nashik,2020-07-23,5,2020-07-28,3273
244,Bengaluru,2020-09-10,2,2020-09-12,2161
244,Patna,2020-09-24,4,2020-09-28,10582
244,Khowai,2020-10-22,7,2020-10-29,1198
244,Srinagar,2020-12-03,3,2020-12-06,5354
244,Ayodhya,2020-12-24,4,2020-12-28,7783
244,Kullu-Manali,2021-02-07,4,2021-02-11,7431
244,Mumbai,2021-01-21,3,2021-01-24,10636
244,Raipur,2021-01-28,7,2021-02-04,2661
244,Indore,2021-02-11,4,2021-02-15,10103
244,Delhi NCR,2021-02-18,4,2021-02-22,5538
244,Jamshedpur,2021-03-04,2,2021-03-06,3108
244,Pune,2021-04-01,7,2021-04-08,1577
244,Nashik,2021-04-22,4,2021-04-26,3370
244,Raipur,2021-05-13,2,2021-05-15,2654
244,Hyderabad,2021-06-03,6,2021-06-09,819
244,Dehradun,2021-07-08,2,2021-07-10,5073
244,Ranchi,2021-08-12,2,2021-08-14,222
244,Udaipur,2021-08-26,4,2021-08-30,8610
244,Bengaluru,2021-09-23,5,2021-09-28,2035
244,Jamshedpur,2021-10-14,3,2021-10-17,3008
244,Bengaluru,2021-11-04,3,2021-11-07,2012
244,Gangtok,2021-11-11,4,2021-11-15,6498
245,Vadodara,2019-09-26,1,2019-09-27,3958
245,Ahmedabad,2019-10-10,2,2019-10-12,699
245,Chennai,2019-11-07,4,2019-11-11,4544
245,Kullu-Manali,2019-11-14,7,2019-11-21,7490
245,Indore,2019-12-20,6,2019-12-26,10135
245,Hisar,2020-02-09,3,2020-02-12,9788
245,Nashik,2020-01-23,4,2020-01-27,3340
245,Raipur,2020-02-27,4,2020-03-02,2642
245,Raipur,2020-03-12,4,2020-03-16,2643
245,Jamshedpur,2020-03-26,4,2020-03-30,3119
245,Jaipur,2020-04-16,6,2020-04-22,7333
245,Diu,2020-04-30,6,2020-05-06,8933
245,Mysuru,2020-05-14,3,2020-05-17,10278
245,Thiruvananthapuram,2020-06-04,2,2020-06-06,8140
245,Varanasi,2020-06-18,6,2020-06-24,5892
245,Kullu-Manali,2020-08-02,4,2020-08-06,7432
245,Gangtok,2020-07-09,1,2020-07-10,6444
245,Kullu-Manali,2020-07-23,7,2020-07-30,7541
245,Bilaspur,2020-08-13,4,2020-08-17,2544
245,Delhi NCR,2020-09-03,7,2020-09-10,5540
245,Kota,2020-09-10,2,2020-09-12,8334
245,Visakhapatnam,2020-09-17,5,2020-09-22,9974
245,Kota,2020-09-24,6,2020-09-30,8263
245,Ahmedabad,2021-01-21,4,2021-01-25,701
245,Srinagar,2021-02-25,7,2021-03-04,5269
245,Amritsar,2021-03-11,1,2021-03-12,6802
245,Bhopal,2021-03-25,5,2021-03-30,7075
245,Chennai,2021-04-15,1,2021-04-16,4591
245,Udaipur,2021-04-22,2,2021-04-24,8768
245,Patna,2021-05-20,3,2021-05-23,10426
245,Mysuru,2021-06-03,1,2021-06-04,10277
245,Visakhapatnam,2021-06-24,3,2021-06-27,9823
245,Varanasi,2021-07-01,2,2021-07-03,5859
245,Tirupati,2021-08-12,7,2021-08-19,4945
245,Raipur,2021-09-09,1,2021-09-10,2637
245,Bengaluru,2021-09-16,3,2021-09-19,2053
245,Mopa,2021-09-23,2,2021-09-25,3502
245,Tirupati,2021-09-30,1,2021-10-01,4976
245,Bhubaneswar,2021-10-14,7,2021-10-21,7810
245,Coimbatore,2021-11-04,6,2021-11-10,11
245,Kolkata,2021-12-09,1,2021-12-10,6373
245,Bilaspur,2021-12-30,3,2022-01-02,2541
245,Shimla,2022-01-13,2,2022-01-15,9380
245,Tirupati,2022-01-27,7,2022-02-03,4958
245,Ludhiana,2022-02-17,5,2022-02-22,4067
245,Varanasi,2022-03-17,6,2022-03-23,5868
245,Nashik,2022-03-24,5,2022-03-29,3266
246,Vadodara,2019-10-24,7,2019-10-31,3953
246,Bengaluru,2019-11-21,1,2019-11-22,2156
246,Thiruvananthapuram,2019-05-13,1,2019-05-14,8026
246,Udaipur,2019-12-12,7,2019-12-19,8760
246,Puducherry,2020-01-23,6,2020-01-29,2941
246,Delhi NCR,2020-01-30,3,2020-02-02,5598
246,Patna,2020-02-27,3,2020-03-01,10474
246,Visakhapatnam,2020-03-12,1,2020-03-13,9950
246,Chandigarh,2020-04-02,1,2020-04-03,9149
246,Pune,2020-04-30,7,2020-05-07,1483
246,Itanagar,2020-05-28,7,2020-06-04,5619
246,Delhi NCR,2020-06-25,2,2020-06-27,5560
246,Kota,2020-07-02,6,2020-07-08,8380
246,Shimla,2020-07-23,2,2020-07-25,9393
246,Dhubri,2020-08-06,6,2020-08-12,6051
246,Patna,2020-08-13,4,2020-08-17,10585
246,Bengaluru,2020-08-20,3,2020-08-23,2026
246,Bhubaneswar,2020-08-27,3,2020-08-30,7902
246,Jaipur,2020-09-17,7,2020-09-24,7340
246,Hyderabad,2020-09-24,3,2020-09-27,837
246,Prayagraj,2020-10-01,4,2020-10-05,3691
246,Udaipur,2020-10-15,3,2020-10-18,8733
246,Dhubri,2020-11-27,4,2020-12-01,6133
246,Srinagar,2020-12-24,2,2020-12-26,5322
246,Dhubri,2021-01-21,1,2021-01-22,6023
246,Udaipur,2021-03-18,2,2021-03-20,8707
246,Ranchi,2021-04-08,2,2021-04-10,254
246,Navi Mumbai,2021-04-15,1,2021-04-16,1264
246,Kota,2021-05-13,1,2021-05-14,8251
246,Diu,2021-06-17,5,2021-06-22,8845
247,Hyderabad,2019-11-14,2,2019-11-16,950
247,Chandigarh,2019-12-19,1,2019-12-20,9088
247,Amritsar,2020-01-09,2,2020-01-11,6861
247,Dhubri,2020-01-16,6,2020-01-22,6164
247,Ahmedabad,2020-01-30,1,2020-01-31,678
247,Raipur,2020-03-12,4,2020-03-16,2790
247,Indore,2020-03-19,1,2020-03-20,10074
247,Kota,2020-03-26,1,2020-03-27,8241
247,Coimbatore,2020-07-23,4,2020-07-27,125
247,Kota,2020-09-10,4,2020-09-14,8248
247,Dabolim,2020-11-01,3,2020-11-04,505
247,Kolkata,2020-10-08,6,2020-10-14,6253
247,Mumbai,2020-10-15,7,2020-10-22,10781
247,Puri,2020-12-17,1,2020-12-18,4618
247,Shillong,2020-12-31,6,2021-01-06,6637
247,Jamshedpur,2021-01-07,5,2021-01-12,3132
247,Mumbai,2021-01-14,1,2021-01-15,10672
247,Visakhapatnam,2021-01-21,4,2021-01-25,9985
247,Visakhapatnam,2021-02-04,5,2021-02-09,9940
247,Udaipur,2021-03-25,6,2021-03-31,8718
247,Kullu-Manali,2021-04-22,3,2021-04-25,7427
247,Puducherry,2021-05-06,3,2021-05-09,2861
247,Dehradun,2021-05-13,6,2021-05-19,5072
247,Shillong,2021-06-03,4,2021-06-07,6625
247,Puducherry,2021-06-24,6,2021-06-30,2932
247,Itanagar,2021-08-05,5,2021-08-10,5799
247,Varanasi,2021-08-19,6,2021-08-25,5837
247,Hyderabad,2021-08-26,2,2021-08-28,995
247,Vijayawada,2021-11-11,7,2021-11-18,1762
247,Navi Mumbai,2021-12-02,3,2021-12-05,1310
247,Hisar,2021-12-31,5,2022-01-05,9774
247,Bengaluru,2022-02-10,3,2022-02-13,2026
247,Tirupati,2022-03-17,2,2022-03-19,4957
247,Kota,2022-04-14,6,2022-04-20,8235
247,Thiruvananthapuram,2022-04-28,2,2022-04-30,8172
247,Chandigarh,2022-05-12,1,2022-05-13,9017
247,Guwahati,2022-07-07,3,2022-07-10,2267
247,Puri,2022-07-14,1,2022-07-15,4696
247,Jaipur,2022-07-21,2,2022-07-23,7247
247,Kota,2022-08-11,5,2022-08-16,8236
247,Kullu-Manali,2022-09-30,7,2022-10-07,7437
247,Hyderabad,2022-12-01,2,2022-12-03,971
247,Bhopal,2022-12-08,7,2022-12-15,7198
247,Guwahati,2022-12-15,6,2022-12-21,2217
247,Khowai,2023-02-02,4,2023-02-06,1042
247,Ayodhya,2023-03-23,1,2023-03-24,7733
248,Nashik,2019-10-10,5,2019-10-15,3379
248,Prayagraj,2019-10-31,1,2019-11-01,3676
248,Kullu-Manali,2019-12-05,3,2019-12-08,7576
248,Dabolim,2019-12-26,6,2020-01-01,587
248,Khowai,2020-03-19,5,2020-03-24,1077
248,Thiruvananthapuram,2020-03-26,5,2020-03-31,8080
248,Bhopal,2020-04-23,3,2020-04-26,7035
248,Itanagar,2020-06-04,5,2020-06-09,5640
248,Dhubri,2020-07-02,7,2020-07-09,6167
248,Hyderabad,2020-07-23,7,2020-07-30,920
248,Nashik,2020-08-06,3,2020-08-09,3385
248,Itanagar,2020-08-20,4,2020-08-24,5684
248,Pune,2020-09-10,1,2020-09-11,1582
248,Srinagar,2020-09-17,7,2020-09-24,5400
248,Dehradun,2020-10-22,2,2020-10-24,5126
248,Visakhapatnam,2020-10-29,5,2020-11-03,9820
248,Hyderabad,2020-11-12,2,2020-11-14,939
248,Navi Mumbai,2020-11-19,6,2020-11-25,1365
248,Jaipur,2020-10-13,4,2020-10-17,7213
248,Puducherry,2020-12-17,1,2020-12-18,2969
248,Mopa,2020-12-31,7,2021-01-07,3456
248,Amritsar,2021-01-07,4,2021-01-11,6966
248,Shillong,2021-01-22,3,2021-01-25,6795
248,Thiruvananthapuram,2021-01-29,4,2021-02-02,8091
248,Vadodara,2021-03-04,6,2021-03-10,3825
248,Ludhiana,2021-03-18,3,2021-03-21,4141
248,Indore,2021-05-20,3,2021-05-23,10142
248,Dabolim,2021-05-27,2,2021-05-29,411
248,Gangtok,2021-06-03,7,2021-06-10,6563
248,Jamshedpur,2021-07-15,3,2021-07-18,3177
248,Jaipur,2021-09-09,3,2021-09-12,7251
248,Visakhapatnam,2021-10-21,2,2021-10-23,9935
248,Dehradun,2021-10-28,4,2021-11-01,5162
248,Gangtok,2021-11-04,7,2021-11-11,6423
248,Mopa,2021-12-02,5,2021-12-07,3571
248,Srinagar,2021-12-09,6,2021-12-15,5379
248,Kolkata,2021-12-30,5,2022-01-04,6255
248,Bhopal,2022-01-13,6,2022-01-19,7115
248,Dabolim,2022-02-24,1,2022-02-25,569
248,Vadodara,2022-03-10,5,2022-03-15,3926
249,Shillong,2019-11-14,4,2019-11-18,6722
249,Navi Mumbai,2020-02-02,5,2020-02-07,1256
249,Indore,2020-02-06,4,2020-02-10,10066
249,Srinagar,2020-03-12,3,2020-03-15,5335
249,Raigarh,2020-04-09,1,2020-04-10,4392
249,Itanagar,2020-05-07,2,2020-05-09,5774
249,Jaipur,2020-07-09,4,2020-07-13,7271
249,Delhi NCR,2020-09-17,1,2020-09-18,5480
249,Ahmedabad,2020-10-08,5,2020-10-13,690
249,Guwahati,2020-10-22,5,2020-10-27,2398
249,Puri,2020-11-12,7,2020-11-19,4709
249,Kolkata,2020-12-17,5,2020-12-22,6341
249,Shimla,2021-01-14,7,2021-01-21,9218
249,Gangtok,2021-01-21,5,2021-01-26,6475
249,Vijayawada,2021-01-28,3,2021-01-31,1706
250,Puri,2019-12-12,7,2019-12-19,4604
250,Vijayawada,2019-12-19,7,2019-12-26,1664
250,Srinagar,2020-01-02,1,2020-01-03,5256
250,Ranchi,2020-01-16,4,2020-01-20,297
250,Mopa,2020-01-30,4,2020-02-03,3485
250,Vijayawada,2020-02-13,5,2020-02-18,1658
250,Khowai,2020-02-20,4,2020-02-24,1031
250,Tirupati,2020-03-05,5,2020-03-10,4878
250,Mopa,2020-03-26,4,2020-03-30,3570
250,Srinagar,2020-04-02,6,2020-04-08,5372
250,Vijayawada,2020-04-09,7,2020-04-16,1684
250,Puri,2020-04-30,7,2020-05-07,4659
250,Coimbatore,2020-05-22,7,2020-05-29,183
250,Puri,2020-05-28,7,2020-06-04,4762
250,Coimbatore,2020-06-26,5,2020-07-01,83
250,Ahmedabad,2020-07-09,3,2020-07-12,743
250,Khowai,2020-07-23,3,2020-07-26,1090
250,Chennai,2020-07-30,2,2020-08-01,4404
250,Jaipur,2020-09-24,7,2020-10-01,7354
250,Navi Mumbai,2020-12-10,5,2020-12-15,1314
250,Shillong,2021-01-14,6,2021-01-20,6729
250,Patna,2021-01-28,5,2021-02-02,10585
250,Dehradun,2021-02-19,6,2021-02-25,5166
250,Bhubaneswar,2021-04-01,5,2021-04-06,7937
250,Hyderabad,2021-05-20,7,2021-05-27,973
250,Shimla,2021-06-03,4,2021-06-07,9297
250,Dabolim,2021-06-10,3,2021-06-13,522
250,Bhopal,2021-06-17,2,2021-06-19,7098
250,Amritsar,2021-06-24,1,2021-06-25,6869
250,Vadodara,2021-09-02,4,2021-09-06,3848
250,Kullu-Manali,2021-09-09,4,2021-09-13,7416
250,Varanasi,2022-01-06,5,2022-01-11,5900
250,Dhubri,2022-01-27,5,2022-02-01,6105
250,Bengaluru,2022-02-24,3,2022-02-27,2042
250,Bhopal,2022-03-10,6,2022-03-16,7200
250,Indore,2022-05-19,5,2022-05-24,10051
250,Chandigarh,2022-06-02,1,2022-06-03,9051
250,Nashik,2022-07-07,1,2022-07-08,3380
250,Raipur,2022-08-25,4,2022-08-29,2786
250,Shimla,2022-10-20,4,2022-10-24,9368
250,Nashik,2022-10-27,4,2022-10-31,3270
251,Chennai,2019-10-17,3,2019-10-20,4468
251,Bhopal,2019-10-24,5,2019-10-29,7155
251,Diu,2019-10-31,4,2019-11-04,8996
251,Guwahati,2019-11-14,3,2019-11-17,2394
251,Kolkata,2019-11-28,3,2019-12-01,6330
251,Khowai,2019-12-19,4,2019-12-23,1049
251,Diu,2020-01-02,6,2020-01-08,8844
251,Kullu-Manali,2020-01-16,5,2020-01-21,7468
251,Indore,2020-01-23,7,2020-01-30,10165
251,Jaipur,2020-02-27,1,2020-02-28,7293
251,Diu,2020-03-12,3,2020-03-15,8977
251,Bilaspur,2020-03-19,2,2020-03-21,2501
251,Mumbai,2020-03-26,1,2020-03-27,10731
251,Indore,2020-04-16,6,2020-04-22,10056
251,Puducherry,2020-05-07,7,2020-05-14,2980
251,Srinagar,2020-06-18,4,2020-06-22,5281
251,Udaipur,2020-07-09,1,2020-07-10,8682
251,Delhi NCR,2020-07-16,5,2020-07-21,5594
251,Tirupati,2020-08-13,1,2020-08-14,4812
251,Bengaluru,2020-09-03,3,2020-09-06,2192
251,Kullu-Manali,2020-10-29,3,2020-11-01,7417
251,Varanasi,2020-11-26,6,2020-12-02,5994
251,Srinagar,2020-12-03,4,2020-12-07,5244
251,Jamshedpur,2020-12-24,5,2020-12-29,3158
251,Gwalior,2021-02-04,5,2021-02-09,1903
251,Tirupati,2021-02-11,5,2021-02-16,4992
251,Ahmedabad,2021-02-18,5,2021-02-23,725
251,Ayodhya,2021-02-25,1,2021-02-26,7773
251,Khowai,2021-03-25,7,2021-04-01,1005
251,Chandigarh,2021-04-08,2,2021-04-10,9051
251,Guwahati,2021-05-13,7,2021-05-20,2346
251,Coimbatore,2021-05-20,2,2021-05-22,125
251,Surat,2021-05-27,7,2021-06-03,8553
251,Bhubaneswar,2021-06-24,4,2021-06-28,7888
251,Puri,2021-07-08,6,2021-07-14,4656
251,Nashik,2021-07-22,4,2021-07-26,3369
251,Gwalior,2021-07-29,5,2021-08-03,1836
251,Chennai,2021-08-12,2,2021-08-14,4583
251,Chennai,2021-10-14,5,2021-10-19,4463
251,Dhubri,2021-10-28,2,2021-10-30,6073
251,Chennai,2021-11-04,5,2021-11-09,4467
251,Kullu-Manali,2021-11-11,7,2021-11-18,7573
251,Puducherry,2021-12-16,3,2021-12-19,2976
251,Imphal,2022-01-13,6,2022-01-19,9408
251,Varanasi,2022-02-17,3,2022-02-20,5975
251,Gwalior,2022-02-24,3,2022-02-27,1817
251,Chandigarh,2022-03-17,7,2022-03-24,9190
251,Puducherry,2022-03-24,3,2022-03-27,2841
251,Shillong,2022-04-07,4,2022-04-11,6758
251,Amritsar,2022-04-21,7,2022-04-28,6870
251,Vadodara,2022-04-28,3,2022-05-01,3923
251,Ayodhya,2022-05-05,1,2022-05-06,7606
251,Chennai,2022-05-26,4,2022-05-30,4514
251,Ludhiana,2022-06-02,5,2022-06-07,4058
251,Srinagar,2022-07-14,2,2022-07-16,5393
251,Chandigarh,2022-07-21,7,2022-07-28,9044
251,Srinagar,2022-08-26,7,2022-09-02,5399
251,Imphal,2022-09-22,1,2022-09-23,9483
251,Surat,2022-10-06,1,2022-10-07,8440
251,Raipur,2022-11-03,1,2022-11-04,2768
251,Nashik,2022-12-15,2,2022-12-17,3214
251,Gangtok,2022-12-22,3,2022-12-25,6427
251,Ranchi,2022-12-29,3,2023-01-01,374
251,Dabolim,2023-01-05,2,2023-01-07,597
251,Vadodara,2023-02-09,4,2023-02-13,3880
251,Gangtok,2023-02-16,3,2023-02-19,6407
251,Puri,2023-03-16,4,2023-03-20,4630
252,Surat,2019-10-03,3,2019-10-06,8489
252,Vijayawada,2019-10-24,6,2019-10-30,1699
252,Jaipur,2019-10-31,3,2019-11-03,7396
252,Bilaspur,2019-11-07,7,2019-11-14,2467
252,Mopa,2019-11-22,3,2019-11-25,3424
252,Indore,2019-12-12,6,2019-12-18,10085
252,Udaipur,2020-01-16,6,2020-01-22,8722
252,Dabolim,2020-01-30,7,2020-02-06,446
252,Gangtok,2020-02-20,2,2020-02-22,6444
252,Raigarh,2020-03-19,7,2020-03-26,4300
252,Vijayawada,2020-04-16,4,2020-04-20,1685
253,Mumbai,2019-10-24,7,2019-10-31,10622
253,Nashik,2019-11-07,7,2019-11-14,3371
253,Puri,2019-11-21,4,2019-11-25,4691
253,Raipur,2019-11-28,2,2019-11-30,2727
253,Bhubaneswar,2019-12-12,6,2019-12-18,7873
253,Bengaluru,2019-12-19,6,2019-12-25,2074
253,Delhi NCR,2019-12-26,5,2019-12-31,5453
253,Kota,2020-01-02,1,2020-01-03,8203
253,Thiruvananthapuram,2020-01-09,3,2020-01-12,8094
253,Dhubri,2020-02-13,7,2020-02-20,6129
253,Ayodhya,2020-02-27,5,2020-03-03,7653
253,Diu,2020-03-27,3,2020-03-30,8959
253,Hyderabad,2020-04-09,4,2020-04-13,959
253,Vadodara,2020-04-16,3,2020-04-19,3870
253,Srinagar,2020-05-07,4,2020-05-11,5396
253,Shimla,2020-07-04,6,2020-07-10,9231
253,Kullu-Manali,2020-07-23,7,2020-07-30,7453
253,Gangtok,2020-08-13,6,2020-08-19,6516
253,Ahmedabad,2020-09-03,1,2020-09-04,636
253,Gangtok,2020-10-16,6,2020-10-22,6419
254,Patna,2019-10-10,3,2019-10-13,10437
254,Mysuru,2019-11-14,3,2019-11-17,10360
254,Amritsar,2019-12-13,3,2019-12-16,6934
254,Kota,2020-01-31,1,2020-02-01,8278
254,Puri,2020-02-20,6,2020-02-26,4679
254,Prayagraj,2020-03-05,3,2020-03-08,3671
254,Guwahati,2020-03-20,1,2020-03-21,2296
254,Bhopal,2020-04-30,1,2020-05-01,7113
254,Srinagar,2020-05-28,6,2020-06-03,5360
254,Diu,2020-07-02,4,2020-07-06,8843
254,Chandigarh,2020-07-09,2,2020-07-11,9037
254,Udaipur,2020-07-16,3,2020-07-19,8757
254,Thiruvananthapuram,2020-07-30,1,2020-07-31,8025
254,Mysuru,2020-08-27,6,2020-09-02,10336
254,Udaipur,2020-10-22,6,2020-10-28,8786
254,Ayodhya,2020-10-29,5,2020-11-03,7732
254,Thiruvananthapuram,2020-11-12,6,2020-11-18,8193
254,Varanasi,2020-10-13,3,2020-10-16,5907
254,Bhubaneswar,2021-01-07,4,2021-01-11,7842
254,Diu,2021-03-04,7,2021-03-11,8937
254,Visakhapatnam,2021-03-18,1,2021-03-19,9887
254,Hisar,2021-05-27,2,2021-05-29,9620
254,Bhubaneswar,2021-07-08,5,2021-07-13,7906
254,Diu,2021-08-19,5,2021-08-24,8851
254,Vadodara,2021-09-09,7,2021-09-16,3876
254,Kullu-Manali,2021-12-02,4,2021-12-06,7564
254,Vijayawada,2021-12-09,4,2021-12-13,1680
254,Gangtok,2021-12-16,2,2021-12-18,6440
254,Surat,2022-02-03,1,2022-02-04,8402
254,Nashik,2022-03-03,3,2022-03-06,3290
254,Navi Mumbai,2022-03-10,7,2022-03-17,1366
254,Delhi NCR,2022-03-17,5,2022-03-22,5409
254,Puri,2022-01-04,6,2022-01-10,4789
