user_id,account_age,rental_duration,total_amount,failed_payment_attempts,vpn_detected,multiple_accounts,fraud_label
1eccd64d-3b26-4186-a41c-10bf1371b6e9,776,23,204,0,0,0,0
330ca356-9559-4982-8794-a2b3948480a4,931,3,655,0,0,0,0
1869620d-b6ec-4187-9c4a-8b668f470ed0,866,7,613,0,0,0,0
68cd0795-082a-432a-9d09-2869ddbc96e6,567,26,759,0,0,0,0
a33bb232-c0f5-49ee-8a2b-c7d2c939085a,680,8,826,0,0,0,0
4b95312e-9362-48c1-8c1c-0e4ffd03d0b9,74,22,543,0,0,0,0
de4a3308-6937-41ed-8ff6-59694d69112e,13,22,353,0,0,0,0
5083db20-db2d-488b-8d03-bf70acb947a7,453,9,281,0,0,0,0
ecccfd7b-8ce5-45fc-89db-5bf45e175e49,483,5,767,0,0,0,0
abe276be-a952-4fb8-866c-51beded7bb1b,282,9,843,0,0,0,0
1dabd4bb-c397-467e-beec-5b235e6b2809,411,26,447,0,0,0,0
9b04dad3-e3e0-4898-b434-0eb25e95a30c,899,8,530,0,0,0,0
1b66c95a-47f3-41c6-b35d-7c5590a05503,974,30,262,0,0,0,0
74165ab0-04f8-44ed-9506-9afe1e5f2d3f,869,12,52,0,0,0,0
42f47a10-f2a0-4cc6-9247-d681b94c874a,366,11,223,0,0,0,0
e605f0bc-df1e-4b81-8732-685dcbebf4f0,758,3,37,0,0,0,0
f908180f-51ae-4aff-bf91-40f5622b5987,644,15,545,0,0,0,0
4e30a06d-e5cf-4927-9f95-8bb44cd99b2f,785,6,680,0,0,0,0
d05e2ddd-b283-45b6-8801-8cfa529dd462,532,22,370,0,0,0,0
50bafc72-d864-4aae-8d30-c2ee02279f5f,108,27,77,0,0,0,0
fce80765-a34e-4169-b2f3-47746d34ee65,682,16,453,0,0,0,0
ab5ceb85-515f-4b5c-b9db-afc1ff7fe7d6,45,7,918,0,0,0,0
99859ee1-d019-4480-9e8c-eabd92ee5b40,813,3,208,0,0,0,0
941a3389-d1cf-48ea-89a4-fbb25640805c,224,24,413,0,0,0,0
68548f29-325e-4d63-b3bd-a6e4f6de08c8,675,14,604,0,0,0,0
c4cd193d-45d8-4606-83ee-d366cb47734d,595,25,372,0,0,0,0
4b21e9c7-047b-4a71-88e0-a3979e586b74,348,1,233,0,0,0,0
6ed3052d-5444-483f-abf7-9cf4d2e7c6d3,411,28,607,0,0,0,0
f9f9af04-dd82-4acc-878f-15c3ecf4e0ca,997,15,299,0,0,0,0
17fec7ef-0e22-4190-b07b-c00edb4b5339,953,28,562,0,0,0,0
c65b3cca-e475-4e0a-aee2-a3a86c02d5d1,861,26,498,0,0,0,0
bd735dbf-b583-45e7-b6f8-fcd6e7932050,447,3,529,0,0,0,0
0f1d2641-7bee-4228-977b-fb2777fc6434,146,5,656,0,0,0,0
6c649e8c-cace-4af3-96bc-91422546a216,969,19,30,0,0,0,0
57994862-a02b-4e1e-a089-eaafd5157557,121,16,584,0,0,0,0
7e05f3e3-171a-4c8b-b917-3028682e7edc,339,3,842,0,0,0,0
3674a747-165c-46da-8ba9-748f38a7b77e,688,27,805,0,0,0,0
494b35a8-a451-449a-b6b0-fa1bf559bbb9,561,14,510,0,0,0,0
87e111bd-581e-4f95-9ec7-caaf176a66bc,15,11,380,0,0,0,0
9eab7c18-9cea-45f3-b43e-4ee865bcc471,142,26,182,0,0,0,0
2de93ff0-c504-47df-b276-d4d1bd49f366,710,5,368,0,0,0,0
1bf88655-623c-4356-b1a4-9a2136865f88,85,17,276,0,0,0,0
e110f03e-0f06-4b58-a48e-40ead1e2d216,154,3,792,2,1,0,1
40425032-684e-4007-ad56-47b33995762b,500,12,949,0,0,0,0
7809489c-85a4-48d5-8c04-3153a2edb35c,399,15,362,0,0,0,0
5d006b59-8d5c-4c4a-bf21-85a47b3fe9eb,902,9,859,0,0,0,0
f824aa4c-0277-4ee5-967c-45695430889b,109,28,565,0,0,0,0
57ed5d6f-8506-4f73-b1ef-5a5792cbb162,703,27,120,0,0,0,0
c7714531-aae7-446c-a24c-5987f9ca830c,227,1,289,0,0,0,0
7a4c699b-a848-46a2-90a4-07cac6c7e71a,748,22,749,0,0,0,0
e85ddfcc-6716-4142-a3be-3fd39b026726,580,24,71,0,0,0,0
c185a7a4-bb37-4510-ac94-e98e76fbc037,356,15,787,0,0,0,0
689f9831-9fb7-4e93-bf60-9f8000530087,894,17,138,0,0,0,0
9848e740-3823-4cde-a7c6-fad05f83c62d,866,26,882,0,0,0,0
701b2e5d-f976-4e0a-9115-784d7feed5aa,26,22,128,0,0,0,0
f392f74a-080c-42a7-b896-128a9977f0de,530,4,279,0,0,0,0
fafd25eb-1aae-477b-942a-f15da2f4edb3,636,5,449,0,0,1,1
f0069285-07e2-48f8-bdf4-7252e762be7e,710,15,369,0,0,0,0
6644ee5b-db14-401a-a7a9-7573bcc0082c,534,9,623,0,0,0,0
d469c69a-6c95-484d-a844-c06d2714ad66,798,21,483,0,0,0,0
00b13683-5bd6-4148-a589-7452db051851,792,15,732,0,0,0,0
70b6277d-ecf3-4c41-8ad5-8f00b0230402,447,6,930,0,0,0,0
f305dc4b-8506-41bc-bf2e-cf55a176076a,104,23,683,0,0,0,0
ad8e2419-8cfc-492b-a0d7-393e54e0f7df,830,3,198,0,0,0,0
e5c41860-04c8-4dd6-b1c5-705be4b5446c,342,1,783,0,0,0,0
3f475822-f0c1-454c-b979-a40960aea484,45,30,965,0,0,0,0
2e132d71-1d86-4fc8-bb4d-54eaee97c639,615,6,704,0,0,0,0
839fa78f-bec3-4c9d-a6b2-3aeea2029db4,497,8,437,0,0,0,0
28bcc2c1-3735-4f1a-aaa6-108cd01e5ae7,619,22,271,0,0,0,0
dbde101a-46a3-4fe6-b6e2-9a9316b16eed,133,7,798,0,0,0,0
15bc58b0-2c89-46fc-b293-87fefd5660be,717,28,203,0,0,0,0
524a08a1-374d-407f-a56e-036b9436ed54,432,25,240,0,0,0,0
8b10bd39-03e3-4d37-bfda-7d5f25de4188,79,28,424,0,0,0,0
925ee29a-d79b-400f-b7ac-e08286463077,259,9,854,0,0,0,0
434c084d-3d26-4ccc-a148-6e0f14b2d9d4,493,20,653,0,0,0,0
3f63ece1-c5db-4985-96df-e7b23f9f9d96,839,29,73,0,0,0,0
a7d8a7fb-cf1a-4737-adb8-64f56793b3ef,87,4,631,4,1,1,1
e5de792b-5e4d-4117-809f-61b2e98e80ca,749,30,510,0,0,0,0
16e1782f-9013-4c0e-a79a-7c17b5a0e8e7,228,17,579,0,0,0,0
1119fa1a-d3ae-481f-a514-b1fc77a37037,150,6,983,0,0,0,0
e946f407-7589-4452-a4ae-5a5013b78ca9,787,20,102,0,0,0,0
3c082312-210f-488a-aa1d-9e760614814e,441,28,780,0,0,0,0
f9717094-e8f3-42f1-857f-be35ad94086d,802,21,846,0,0,0,0
f5ce8652-d5f4-41dd-b73a-cd60e3d280f0,391,26,725,0,0,0,0
065365d4-fc49-47ea-9cb2-ee4172b0c027,593,6,753,0,0,0,0
4c7c99a9-508a-4fcb-ace5-e0430fc8cdb3,551,15,432,0,0,0,0
a999fbb0-0f58-4ebb-b4d8-6435a0512569,433,28,275,0,0,0,0
c5b6017a-d376-409f-86d3-c8e2469a1ff2,641,23,987,0,0,0,0
0d3980ae-6144-4350-8e80-d9bc5716e0d0,482,1,122,0,0,0,0
e4a9f0d0-2c1d-4a13-b71c-f9d8c6f719e2,535,13,90,0,0,0,0
ec2394cf-5978-45f1-aed8-e49450c1e4bf,593,21,956,0,0,0,0
3fa1049b-faac-4139-8a3b-617267f83261,91,30,379,0,0,0,0
2235657c-f0ea-4541-b848-a2bf75e7b71a,120,20,261,0,0,0,0
f92e4184-4433-4681-96d9-5015d77955f9,935,1,181,0,0,0,0
ab428bd2-f89a-4080-befa-e780938b110c,145,17,687,0,0,0,0
b56719cc-8f8a-442a-ade5-a86c2d638fef,898,21,90,0,0,0,0
ec5d9574-66d6-46f7-8ae9-ceb47d1a3a0d,476,17,297,0,0,0,0
a3ab03f7-44bc-4118-84a6-df48a6ae07af,753,29,190,0,0,0,0
b68c525a-7e38-4011-a3fb-7d81a60a9ae0,575,23,814,0,0,0,0
510ed4ee-d8a6-4baf-a9b7-f42d9654d878,649,14,189,0,0,0,0
ba50245e-214d-490a-a112-2da305dd1b62,854,5,146,0,0,0,0
ae5ca6be-9892-493c-951d-3cbda2d404c6,402,19,604,0,0,0,0
075e1589-62df-456a-be94-76822cf21154,513,1,721,0,0,0,0
96e8eeaf-0da1-4c1d-98f9-55ed216af1fc,708,19,269,0,0,0,0
7f1a3b16-f8fd-4d80-9bbb-7e63ba420b6d,306,10,557,0,0,0,0
d4b2053c-5880-43b5-9bed-d5e85f0d425d,328,7,192,0,0,0,0
472b2af6-e824-466f-a9e0-61dd13444b9b,154,30,140,0,0,0,0
084320cd-b9e7-4aaa-bbdb-a5c3332eb45d,433,23,872,0,0,0,0
41820df4-d80c-443a-882e-b6a5c4fe7cd1,115,4,164,4,1,1,1
80cdda33-88cc-4d80-87a8-50aafa597d90,113,24,511,0,0,0,0
7a4bd8b3-992e-43ee-b942-19c292221a60,869,24,387,0,0,0,0
0d42196d-6ad0-44e1-be76-1ae59f38510a,662,6,260,0,0,0,0
d3f03ae7-a557-4bf7-95a4-e808eb0ee389,906,15,232,0,0,0,0
da84bc50-cb38-4ad1-9b5f-cdb0ed2c014a,543,19,988,0,0,0,0
df8490dd-78c0-49b6-9baa-0f7046fa87cc,506,28,251,0,0,0,0
8c1f444d-6a73-42fe-a537-ea9e4622719d,983,22,308,0,0,0,0
64411896-46c6-4cfd-b115-a89562d28d8b,246,13,352,0,0,0,0
a7edbb77-a50c-4f13-ab0d-ad209b920563,976,21,819,0,0,0,0
604225ff-09e5-4d13-ac78-94281e7d4393,262,13,382,0,0,0,0
bab419bb-164c-4c43-9bc6-f51073b93d4b,6,1,488,0,0,0,0
dbf96cc3-c4ea-4b01-b442-5277d5911687,758,7,751,0,0,0,0
685fc8ee-19b8-45a8-93e4-3951d5d093ad,417,15,426,0,0,0,0
4ecb5834-0bbd-4f00-98fe-b9a42b8e844e,294,5,171,0,0,0,0
3c3cda25-1139-4815-a451-d1f718cf60b6,849,15,37,0,0,0,0
b008d0e9-798d-479b-9428-9278f6dd36f4,259,11,288,0,0,0,0
d962999d-9af3-41d9-a1bc-77160d979f46,921,7,523,0,0,0,0
052c035a-821f-4341-a511-613b99063372,849,11,756,0,0,0,0
0d05db15-bdca-4b36-bbde-21de77f3b36e,612,18,284,0,0,0,0
e803dfba-4844-4292-bb8b-908a8d804c25,527,18,43,0,0,0,0
94f52d08-cee7-4da0-bffe-ef0f329f7f93,232,27,914,0,0,0,0
f9d8e18f-db59-4c79-9bd5-1f16469bd745,421,15,123,5,0,1,1
d20b673f-3668-4ecb-b5a5-e8fa07641eee,93,13,272,0,0,0,0
0eb6539f-2eb0-4e35-a1b9-50f0029185d9,261,23,318,0,0,0,0
57c7ca33-6cd2-4787-be74-1cf38f06ab20,74,21,276,0,0,0,0
354ef738-b02e-4977-8b69-a5e74c455087,327,17,375,0,0,0,0
97088e3e-6379-4546-98e9-b410d4ef2ec7,832,18,221,0,0,0,0
f39c2a9a-b98f-4276-97dd-e56e34f2427e,388,7,322,0,0,0,0
934f5104-993a-4d48-8738-d9def56f15e4,544,22,180,0,0,0,0
fc7ee9e2-97de-4af1-9c01-045f419576ff,598,2,335,0,0,0,0
19c7ce8f-e2c0-4435-961d-6d66f6b0c4d6,482,12,372,0,0,0,0
41f5b023-490a-4257-8fb0-2269844d0f8a,739,6,709,0,0,0,0
d2680e74-f707-4fcc-a247-9d80dfc08cd3,240,17,367,0,0,0,0
500efd8a-5f73-484a-b294-a11b2008f955,612,22,69,0,0,0,0
54468e2e-d3b7-4046-9166-d5f8068b11d3,658,24,466,0,0,0,0
e4245e67-ce0e-4a3d-b975-1a464e0377cc,697,14,497,0,0,0,0
e81dcacb-dc40-41f9-b488-1ae6a7f11110,704,4,862,0,0,0,0
43b3bae7-a050-429c-8a9d-946767c8b0fe,605,21,508,0,0,0,0
d7a230a2-bb7e-40b6-98c7-f371c3b0f1ae,820,20,553,0,0,0,0
2b2bf0e2-1542-4b14-9a9c-a65bf865fe55,710,16,710,0,0,0,0
0c2f8bc3-f7a7-4bea-8ab1-5162e8725dd1,306,4,315,0,0,0,0
ae291bfe-ada4-4542-b371-56647cefc57b,644,22,288,0,0,0,0
f8a74edc-3619-4951-a328-86865f51babc,452,17,913,0,0,0,0
0f8d567f-bac9-4c44-b5a7-843f60cb6a46,918,26,124,0,0,0,0
a27e3c7b-b843-49c5-9e20-cc3f412a80f1,514,25,89,0,0,0,0
9c7dbbf5-4dfc-493e-9532-084e4ebaab02,432,2,57,0,0,0,0
c1d139c3-eb99-4fce-84bc-d6cef3fe1b27,410,2,418,0,0,0,0
729e1530-6625-4c5b-aaee-a95aa08f8ebf,149,20,44,0,0,0,0
e7723626-e146-4558-8e51-0cee6bbd3323,816,5,891,0,0,0,0
382404e5-ea25-406b-9eeb-4bbca69f4367,597,21,251,0,0,0,0
3466b9fc-efd4-4db1-9672-20d15442a362,135,7,907,0,0,0,0
1ac25db8-5be2-4d93-8d95-a4398250cdeb,235,7,504,0,0,0,0
1d231ba5-eab8-4f5b-8975-66e74c28f86a,2,17,637,0,0,0,0
31b5206a-7a63-4845-9081-a46590261219,54,15,993,0,0,0,0
b5864011-e447-40e4-b72f-dbc41a504a60,895,7,678,0,0,0,0
52d163c4-4a82-4610-8403-c2b8d243aead,293,17,322,0,0,0,0
3a8a96ad-5fa0-45df-b52c-cc84ea11b778,376,24,730,0,0,0,0
e568d5a6-2084-4f89-b5e3-ad464ef24cb0,987,13,574,0,0,0,0
50bfe7f7-9120-4da9-9071-ecc0f1356fc0,710,29,620,0,0,0,0
170cb494-f023-4134-a25a-ff1736b8b017,148,18,157,0,0,0,0
722bc30e-4846-4290-bbd0-f736707f3e28,141,7,125,0,0,0,0
5a60b626-e4c5-4fd6-a711-006c0757caf3,13,30,517,0,0,0,0
3a217a12-9da9-4988-bd0b-322ee7129d9f,619,10,413,5,1,1,1
ee179bbf-4d15-4320-862b-6ba2ebf922e5,399,7,129,0,0,0,0
bdc5fdd4-b751-4de2-973b-d8e152e15a00,769,20,109,0,0,0,0
67b9e789-d8a7-4d89-a515-eb577f5b73c8,509,7,775,0,0,0,0
fd132c75-a637-4005-a1b0-8c9d583f6c21,303,21,866,0,0,0,0
551b2fa8-ac00-40b0-90aa-08ee6a8ad1ee,364,1,491,0,0,0,0
6d51deb0-99b4-4d30-b310-acf39af53988,477,26,870,0,0,0,0
ebbf8fa4-7e87-4118-856a-76165b4add3c,396,15,938,0,0,0,0
13750527-d527-4448-b0ec-0bd86de57186,758,19,286,0,0,0,0
61dbd6fb-c4ac-46d6-b7b3-5c4dfaf5139b,682,23,901,0,0,0,0
a14e7fc8-4d2d-4a27-95f2-5e75d1d57ac0,983,24,871,1,0,0,1
0a1a2349-8699-4224-8eb2-cdf77412be23,751,10,431,2,0,1,1
bfdeb15e-b2e3-45a5-9756-09048c5aa82d,983,14,208,0,0,0,0
ef426be9-b602-44a0-a998-61f4dd99825f,188,14,928,0,0,0,0
b597f830-18d7-43ce-80f1-15b38c007760,644,5,952,0,0,0,0
86ed0682-cf5f-484c-95b0-753e3b29ae32,312,10,146,0,0,0,0
cde0406a-8d0e-4842-aac4-80d4ff0eebdd,215,23,702,0,0,0,0
9a5652c2-d463-40af-8971-9ba40c8e2d8c,149,13,519,0,0,0,0
b6d801de-e11e-4ab6-9155-25ecbcee3493,216,2,160,0,0,0,0
bda74b54-dd28-474a-a45a-23af6529ca22,150,17,885,0,0,0,0
e8438887-e2a1-493b-8908-52d8d67134d7,529,30,757,0,0,0,0
fd887fde-f5f3-4224-9c66-02677dabea7b,180,18,565,0,0,0,0
a494bce0-f4cd-4433-bb43-28cb44d0efb6,765,23,351,3,0,0,1
beabb776-86ae-4d1e-9ddb-6c398da46076,835,30,618,0,0,0,0
ad233128-d2c5-4315-b0ac-874001e76315,445,7,714,0,0,0,0
7519e7c2-c64b-43a9-a688-bea166953462,324,1,465,0,0,0,0
ce5f374a-77de-4075-a195-b4953f425d71,434,16,271,2,1,1,1
15068cf8-0001-471a-878d-3eab29252eb5,46,17,647,0,0,0,0
3db68b2f-4868-464b-a5e3-5ee4884b7516,865,20,112,0,0,0,0
4c25c5d7-95b0-45d5-a652-2ce19220d880,75,30,230,0,0,0,0
0239e620-56a2-488a-9f38-a9f7525929f2,457,27,553,0,0,0,0
803137e8-65a1-478f-98e5-7bec60d3120b,461,30,293,4,0,0,1
0fb2c191-c2fd-4eb7-98a2-4270666ce804,363,13,672,0,0,0,0
f141cac0-9bbc-45da-beb2-cbefd06b7999,327,29,576,0,0,0,0
f18dd794-8082-44c5-b0cf-0d6629a6f3a4,509,15,315,0,0,0,0
b7005904-72c2-471c-a658-cf5fd5e30828,300,1,671,0,0,0,0
2703f568-f1e2-46ae-bd07-c48d416b3b77,204,21,436,0,0,0,0
a49be2f4-c905-463f-ae9a-4307b1230361,165,10,759,0,0,0,0
c8ec26a1-d142-40ac-9a82-35f483e4887f,258,30,693,5,1,1,1
af46adb5-a330-448c-9525-bf77372fbd31,668,10,706,0,0,0,0
f86aef8c-4377-4060-bc6c-4141e605d65d,898,1,216,0,0,0,0
b1e7a0b6-c2a0-41b5-b5d5-49fc40d35577,911,9,753,0,0,0,0
b44f8718-d206-4b54-925e-9dc50dc01a8f,179,23,530,0,0,0,0
ea5d0ac6-e210-4c1b-8091-b382432448f6,163,19,387,0,0,0,0
67f61cc7-6e10-48a8-a457-9243cff617c5,644,9,421,0,0,0,0
ec1c97b4-6d5f-4d25-9005-a992c73f0353,668,8,177,0,0,0,0
1ad342c6-3888-49cb-9426-a09ce8f006fa,21,11,949,0,0,0,0
9690ae4e-1676-4cfc-a0a6-b0e2a8b0fe10,117,26,501,0,0,0,0
da00b494-b22b-4ef9-a21a-36515832660c,177,27,194,0,0,0,0
83483831-f870-47a4-9b87-bd2fe297583f,339,30,770,1,1,1,1
b4d53b07-0819-4706-9ef5-4ab37b57e8cf,216,21,235,0,0,0,0
755655c3-792e-487e-bc7e-a4751713901e,604,17,665,0,0,0,0
9d907b99-4807-4549-9864-a9672e7aea81,15,21,401,0,0,0,0
88e25a61-cdaa-4d45-8dcf-ee3901b1fce2,922,26,632,0,0,0,0
372e58c9-c4d5-4f1d-a10e-369100dbe4e2,3,9,872,0,0,0,0
96eabef0-ad15-4aa7-b06d-a7f550e0919e,651,14,507,0,0,0,0
aa0ab766-5804-412f-aeef-ffc36728297a,788,8,677,0,0,0,0
41237920-7f39-4ca3-b6bb-cc6b6dc9ea43,872,10,188,0,0,0,0
52360849-e599-4b1a-8d40-1181e8d77ee9,340,11,810,0,0,0,0
d3b778c2-6183-4643-9e6b-7f2e8692cae5,9,2,272,0,0,0,0
230c8728-15a4-46d2-adb4-987407d30ba4,775,22,234,0,0,0,0
3f5044c5-c653-41aa-9516-9af56d8529d4,486,11,763,0,0,0,0
a57c156d-d5fe-4ff6-9e27-067bb150f51a,716,4,846,0,0,0,0
fcf3c2b4-db56-483a-a7c0-83618c69e595,648,16,561,0,0,0,0
520a7e16-4f9b-49ca-9dff-32bc9071ce05,821,1,183,0,0,0,0
25b774ee-a929-491b-a642-254020e89fed,616,11,864,0,0,0,0
eb1f25f6-4c4e-4adf-929b-a37fd5b18af5,191,8,990,0,0,0,0
de50c9b1-bb43-4b66-b7ff-e9b54aafc697,963,1,21,0,0,0,0
49c72286-70d0-4d62-bf4b-26002a714859,506,24,841,0,0,0,0
2fc83ce2-82f8-497e-b44e-b93befa40ace,722,27,607,0,0,0,0
1aa07c7f-b1bc-41c4-8042-41cd1694c70a,668,17,675,0,0,0,0
eb7c5d44-b589-4015-9dff-e83ba948b6d5,275,27,230,0,0,0,0
17b71b70-1774-4a66-859b-7d15312efd32,173,25,900,0,0,0,0
46b54ba4-4df3-4cd7-bd29-0cc2cb2c05e9,79,30,310,0,0,0,0
b1401b36-c644-4dbb-b750-cde9fa051dff,65,29,307,0,0,0,0
3eba8cc9-cf95-4ce7-9654-2a3a2f4b157a,314,3,892,0,0,0,0
80e719ca-4b29-4f8e-8410-724db0753f13,491,16,797,0,0,0,0
5e567b57-67f8-4498-9ab5-0a0a512f1bc7,574,24,562,0,0,0,0
847be9a2-9a7b-4d4c-b253-e14ab9e5145f,475,15,720,0,0,0,0
e54f609e-7342-4c5d-8b4b-bd01c0c977b6,148,13,60,0,0,0,0
a62dfdcb-972a-4755-9054-7e0d9e14f000,673,12,232,0,0,0,0
c5d6dff9-b5e8-4da2-8f54-2b5019ab4286,267,30,947,0,0,0,0
0ea75039-c85b-485c-81c7-9ad83879ee6d,550,2,971,0,0,0,0
9714268f-0eb0-4184-8e1a-f94233ad7f64,965,28,544,0,0,0,0
e22d128c-7910-4eeb-8699-b9ffb37b39ff,38,20,115,0,0,0,0
6d8b18da-567b-4170-bcca-cf8fe58b3dcd,274,11,575,2,0,1,1
9caa0f7a-d0ae-4968-93f0-6a801daac262,911,27,889,0,0,0,0
f13af66b-a5c4-4539-806a-b6963431e666,592,5,390,0,0,0,0
e0775375-50fd-4658-846e-bd06947260a9,906,26,430,0,0,0,0
e7176e40-5e14-46d9-b441-b24e055b3541,275,25,109,0,0,0,0
09568cbd-179c-4f7f-8bd9-0e493e207e82,600,5,85,0,0,0,0
16ab4131-c408-4f22-8664-c786930c4904,124,23,451,0,0,0,0
2468a809-0e1b-4625-8b72-ea90f69da6fd,495,6,224,0,0,0,0
54c10f53-b27d-4bfd-b35f-2614b3567987,979,9,664,0,0,0,0
5e4f9861-e8cf-4ce1-a705-e6a691561454,862,3,72,0,0,0,0
02056f50-3561-4292-b464-c27766d745a8,104,21,618,0,0,0,0
10ef028b-41e7-430a-a3e8-d399c205394a,6,19,434,0,0,0,0
3e5f7794-7d53-4846-843c-2063e294700f,750,9,653,0,0,0,0
4cce883c-ba3c-4e31-b173-e48e660e0430,236,21,398,0,0,0,0
042f9937-37a0-497d-942f-509d0d7df240,829,28,26,0,0,0,0
c96a313d-9e8a-44d6-8ce3-ab16dfd6397a,234,9,622,0,0,0,0
76177f1a-b5a7-4910-bcd8-8bbcf356aca2,262,11,362,0,0,0,0
9f406d59-fffb-4b0b-a2e5-69e33ccb3990,983,8,411,0,0,0,0
e94d37fd-ca11-41c1-8318-781abb7db951,233,13,209,0,0,0,0
409aa917-268f-4c42-99c1-c2b02a4a76a0,841,17,628,0,0,0,0
f5e4cf86-0d6c-4458-b037-22eaaf67a634,716,23,428,0,0,0,0
c18c5d26-d564-4dcf-a852-b686a3d838a5,494,25,139,0,0,0,0
3e5afd07-dacc-418b-841b-1678d7444bd2,874,10,847,0,0,0,0
15d9c441-dd38-4dcd-b5e4-89a1150c4298,185,21,548,0,0,0,0
03881abd-f951-4155-99c7-e1c550149442,406,15,882,0,0,0,0
951b7282-45d8-4f8d-b86a-32c74e179533,733,18,994,0,0,0,0
5e50b4b2-8e33-468f-88b4-792f85c99e5f,409,15,746,0,0,0,0
14eb7368-b2c0-4b99-83fe-b77608871b52,403,23,273,0,0,0,0
cd1336ef-0958-44a6-97c9-9714ad1fe542,794,15,736,0,0,0,0
474aaebf-65d1-4c0f-a57b-bc36fec8820f,770,14,405,0,0,0,0
8de07f2b-92cc-4bcb-8c76-1df646c0ff50,723,27,560,0,0,0,0
513174ab-5f07-4f70-888b-21e967edf746,58,11,828,0,0,0,0
ca138948-378b-4690-bfd8-22c1fb072417,966,30,733,0,0,0,0
601f0502-54ee-4402-bdf4-d5dae2f22a72,502,4,181,0,0,0,0
753efe77-86a6-4d27-b774-b8eae0a69705,586,2,234,0,0,0,0
a3dab5ce-c168-452c-bc43-067a0e43bddd,872,22,538,0,0,0,0
51b81a26-5d4e-4ef0-93cb-1d943c9a0ba0,197,1,53,0,0,0,0
8180dd7d-e17a-4fbf-b4e0-ef23667f800e,230,23,365,0,0,0,0
3d162e0d-f32a-408c-b562-4297495994a9,181,5,890,0,0,0,0
e571e895-71e3-4eeb-8900-18f4285c9f24,198,14,836,0,0,0,0
c3a9e1d5-05c7-4160-ba47-2fc408b27a7c,430,21,634,0,0,0,0
0a6a1817-fa18-4828-855d-f59890d13ed4,51,2,819,0,0,0,0
5c06eab7-27aa-42f0-8d65-c1f068575097,497,21,345,0,0,0,0
07b653b2-0c37-4180-9eaa-3048124b1e0f,95,7,311,4,1,1,1
26704e81-53fc-4055-8f8c-8507017de2e1,603,20,631,3,1,1,1
b7c21b08-482d-442d-8254-b143e1cb9451,848,26,408,0,0,0,0
b6e30331-d863-44bb-b8f9-7219d599cb72,232,6,202,0,0,0,0
fae109d9-b8a3-4f6a-a13f-9d7047187180,516,21,802,0,0,0,0
2a38b2ed-355f-44f9-843b-da6821d4e30b,3,4,467,0,0,0,0
4b28d5cc-c7db-4950-af6c-f0352013318d,890,14,742,0,0,0,0
dd43fe60-9762-485e-91c3-b877215aa99d,904,25,926,0,0,0,0
147ba3e8-9ea1-4b5f-a03b-cf28446335a4,998,26,682,0,0,0,0
e8f23a4d-b951-4093-883b-5c6a12f70ac7,793,20,133,0,0,0,0
c5b7a448-9b58-4b28-b3db-57cdf984e3b6,159,9,405,0,0,0,0
aaee3ed8-315c-4c7b-9e18-9de57a0b2f63,137,8,976,0,0,0,0
813e1669-1693-4ff5-9e5c-3f2ba75ce0a3,917,11,678,0,0,0,0
a766c890-d11a-4a03-9dd1-8cfb40f9549e,149,20,145,0,1,0,1
4c4f537b-485b-4f9a-b9ed-89184fac086b,531,6,524,0,0,0,0
f66b4400-5b83-42c6-b9ce-86c11b5edf28,194,21,970,0,0,0,0
cfa2a86b-9017-485b-b9b8-d54d14cac858,166,14,640,0,0,0,0
eceaf7d4-8b8c-440f-b349-5e8942892211,785,28,187,0,0,0,0
3bb760ef-cbb2-4716-895d-3cb1649f18a4,509,18,677,0,0,0,0
bd948c91-5ddf-4e5c-9997-979af53f35db,292,13,939,0,0,0,0
b79c83aa-c269-4bf0-8e94-243fb385e570,59,10,61,0,0,0,0
7e41f13c-d183-4782-8159-9ee4b060a4c1,401,16,518,0,0,0,0
90b47aaa-8d7f-44fb-ab6f-642b87902a00,761,14,520,0,0,0,0
fc7c8b84-c463-40dd-a432-8143f886d190,518,25,469,0,0,0,0
5fc8d9ec-3249-4be6-a054-4e267accddfa,184,3,735,0,0,0,0
8576d52c-c683-4f32-ade6-7eddb8ca3b98,213,4,798,0,0,0,0
875e9077-22c1-4e71-ba57-cccebe01ffc4,302,19,328,0,0,0,0
039f425c-68ab-4cfa-b788-0aa67ec133b6,419,23,59,0,0,0,0
86eb52b1-aacc-490b-a806-3165b8be4146,237,27,749,0,0,0,0
349fc345-f28d-4359-8fae-d4a421fbe80d,118,20,792,0,0,0,0
0fb186c1-477b-461a-80d5-ac9e2fa60034,519,20,335,0,0,0,0
362efbdb-7bf7-4287-af12-bae1811b9c95,699,20,377,0,0,0,0
1b2b9b17-8fc7-4ece-a898-9da70bcc0417,415,3,172,0,0,0,0
ee9581db-38e4-43ff-9181-c859a02fd3a9,471,2,754,0,0,0,0
8821fb65-b945-475c-a089-d7cf7955b020,32,30,871,0,0,0,0
34c9db8e-ae34-49e4-8d16-458697e91e87,262,7,43,0,0,0,0
d235ac45-db94-4809-bb40-3c6129928b62,868,1,324,0,0,0,0
6cc9316f-b7a7-4ad8-8543-056dc68d75eb,944,4,813,0,0,0,0
a07843b2-9b44-46ca-944b-f2ec2d2b7c73,737,9,769,0,0,0,0
cf8d70da-67f7-4f1e-8473-43ef43dd57c7,617,21,515,0,0,0,0
31e8769c-c63d-45bd-9f6a-e65e63b149c6,650,21,546,0,0,0,0
